"","subj_idx","dangerous","weapon","rt","response","condition","stimulus"
"10157",143,1,1,0.417,0,"dangerous","gun"
"10158",143,0,0,0.589,1,"harmless","phone"
"10159",143,0,0,0.596,1,"harmless","phone"
"10160",143,0,0,0.443,1,"harmless","phone"
"10161",143,0,0,0.504,0,"harmless","phone"
"10162",143,0,1,0.556,0,"harmless","gun"
"10163",143,1,0,0.436,1,"dangerous","phone"
"10164",143,0,1,0.385,1,"harmless","gun"
"10165",143,0,0,0.508,1,"harmless","phone"
"10166",143,1,0,0.759,1,"dangerous","phone"
"10167",143,1,0,0.677,1,"dangerous","phone"
"10168",143,0,1,0.501,0,"harmless","gun"
"10169",143,0,0,0.541,1,"harmless","phone"
"10170",143,0,0,0.487,1,"harmless","phone"
"10171",143,1,0,0.514,1,"dangerous","phone"
"10172",143,0,1,0.397,1,"harmless","gun"
"10173",143,1,0,0.473,1,"dangerous","phone"
"10174",143,1,1,0.421,0,"dangerous","gun"
"10175",143,0,1,0.466,0,"harmless","gun"
"10176",143,1,1,0.414,0,"dangerous","gun"
"10177",143,0,1,0.431,0,"harmless","gun"
"10178",143,0,0,0.556,1,"harmless","phone"
"10179",143,0,1,0.423,0,"harmless","gun"
"10180",143,0,0,0.534,1,"harmless","phone"
"10181",143,0,1,0.498,0,"harmless","gun"
"10182",143,0,1,0.415,0,"harmless","gun"
"10183",143,0,0,0.558,1,"harmless","phone"
"10184",143,0,0,0.507,1,"harmless","phone"
"10185",143,0,0,0.457,1,"harmless","phone"
"10186",143,0,1,0.424,0,"harmless","gun"
"10187",143,1,1,0.46,0,"dangerous","gun"
"10188",143,1,0,0.488,1,"dangerous","phone"
"10189",143,1,0,0.518,1,"dangerous","phone"
"10190",143,1,1,0.401,0,"dangerous","gun"
"10191",143,0,0,0.529,1,"harmless","phone"
"10192",143,1,1,0.49,0,"dangerous","gun"
"10193",143,1,1,0.409,0,"dangerous","gun"
"10194",143,1,0,0.507,1,"dangerous","phone"
"10195",143,1,1,0.44,1,"dangerous","gun"
"10196",143,1,0,0.609,1,"dangerous","phone"
"10197",143,0,1,0.396,0,"harmless","gun"
"10198",143,0,1,0.409,0,"harmless","gun"
"10199",143,1,1,0.387,0,"dangerous","gun"
"10200",143,0,0,0.529,1,"harmless","phone"
"10201",143,1,0,0.57,1,"dangerous","phone"
"10202",143,0,0,0.756,1,"harmless","phone"
"10203",143,0,1,0.5,0,"harmless","gun"
"10204",143,1,0,0.514,1,"dangerous","phone"
"10205",143,1,0,0.702,1,"dangerous","phone"
"10206",143,0,0,0.388,1,"harmless","phone"
"10207",143,0,1,0.376,1,"harmless","gun"
"10208",143,0,0,0.529,1,"harmless","phone"
"10209",143,1,0,0.479,1,"dangerous","phone"
"10210",143,1,1,0.459,0,"dangerous","gun"
"10211",143,1,0,0.429,1,"dangerous","phone"
"10212",143,0,0,0.395,1,"harmless","phone"
"10213",143,0,0,0.429,1,"harmless","phone"
"10214",143,0,0,0.413,1,"harmless","phone"
"10215",143,0,0,0.445,1,"harmless","phone"
"10216",143,1,1,0.397,1,"dangerous","gun"
"10217",143,0,1,0.538,0,"harmless","gun"
"10218",143,1,1,0.454,0,"dangerous","gun"
"10219",143,0,1,0.423,0,"harmless","gun"
"10220",143,1,0,0.476,1,"dangerous","phone"
"10221",143,1,1,0.445,0,"dangerous","gun"
"10222",143,1,1,0.449,0,"dangerous","gun"
"10223",143,0,0,0.55,1,"harmless","phone"
"10224",143,1,0,0.483,1,"dangerous","phone"
"10225",143,0,0,0.577,1,"harmless","phone"
"10226",143,1,0,0.491,1,"dangerous","phone"
"10227",143,0,1,0.473,0,"harmless","gun"
"10228",143,1,0,0.49,1,"dangerous","phone"
"10229",143,1,1,0.489,0,"dangerous","gun"
"10230",143,1,0,0.49,1,"dangerous","phone"
"10231",143,0,0,0.488,1,"harmless","phone"
"10232",143,0,0,0.488,1,"harmless","phone"
"10233",143,1,1,0.457,0,"dangerous","gun"
"10234",143,0,1,0.429,0,"harmless","gun"
"10235",143,0,0,0.498,1,"harmless","phone"
"10236",143,0,1,0.505,0,"harmless","gun"
"10237",143,1,0,0.535,1,"dangerous","phone"
"10238",143,1,1,0.451,0,"dangerous","gun"
"10239",143,0,1,0.438,0,"harmless","gun"
"10240",143,1,0,0.442,1,"dangerous","phone"
"10241",143,0,1,0.444,0,"harmless","gun"
"10242",143,1,0,0.478,1,"dangerous","phone"
"10243",143,0,0,0.51,1,"harmless","phone"
"10244",143,0,1,0.478,0,"harmless","gun"
"10245",143,1,0,0.513,1,"dangerous","phone"
"10246",143,1,1,0.449,0,"dangerous","gun"
"10247",144,0,0,0.769,1,"harmless","phone"
"10248",144,0,1,0.484,0,"harmless","gun"
"10249",144,0,1,0.575,0,"harmless","gun"
"10250",144,0,1,0.494,1,"harmless","gun"
"10251",144,1,1,0.45,0,"dangerous","gun"
"10252",144,1,0,0.581,0,"dangerous","phone"
"10253",144,0,1,0.528,0,"harmless","gun"
"10254",144,1,1,0.433,0,"dangerous","gun"
"10255",144,1,1,0.458,0,"dangerous","gun"
"10256",144,0,1,0.561,0,"harmless","gun"
"10257",144,1,0,0.674,1,"dangerous","phone"
"10258",144,0,0,0.685,0,"harmless","phone"
"10259",144,0,1,0.597,0,"harmless","gun"
"10260",144,0,1,0.613,0,"harmless","gun"
"10261",144,1,1,0.604,0,"dangerous","gun"
"10262",144,0,1,0.493,0,"harmless","gun"
"10263",144,1,0,0.756,1,"dangerous","phone"
"10264",144,0,0,0.607,0,"harmless","phone"
"10265",144,1,1,0.625,0,"dangerous","gun"
"10266",144,0,1,0.579,0,"harmless","gun"
"10267",144,1,0,0.824,1,"dangerous","phone"
"10268",144,1,0,0.609,0,"dangerous","phone"
"10269",144,1,1,0.737,0,"dangerous","gun"
"10270",144,0,0,0.636,1,"harmless","phone"
"10271",144,1,1,0.524,0,"dangerous","gun"
"10272",144,1,1,0.546,0,"dangerous","gun"
"10273",144,1,1,0.486,0,"dangerous","gun"
"10274",144,0,1,0.583,0,"harmless","gun"
"10275",144,1,1,0.556,0,"dangerous","gun"
"10276",144,0,0,0.806,1,"harmless","phone"
"10277",144,1,1,0.575,0,"dangerous","gun"
"10278",144,1,1,0.628,0,"dangerous","gun"
"10279",144,1,1,0.568,0,"dangerous","gun"
"10280",144,1,0,0.813,1,"dangerous","phone"
"10281",144,0,0,0.83,1,"harmless","phone"
"10282",144,1,1,0.522,0,"dangerous","gun"
"10283",144,0,1,0.578,0,"harmless","gun"
"10284",144,0,1,0.488,0,"harmless","gun"
"10285",144,0,0,0.627,1,"harmless","phone"
"10286",144,0,1,0.591,0,"harmless","gun"
"10287",144,0,1,0.5,1,"harmless","gun"
"10288",144,1,0,0.614,1,"dangerous","phone"
"10289",144,0,0,0.668,1,"harmless","phone"
"10290",144,1,0,0.814,0,"dangerous","phone"
"10291",144,0,0,0.724,0,"harmless","phone"
"10292",144,0,0,0.74,1,"harmless","phone"
"10293",144,0,0,0.612,1,"harmless","phone"
"10294",144,0,1,0.507,0,"harmless","gun"
"10295",144,0,0,0.66,0,"harmless","phone"
"10296",144,0,1,0.647,0,"harmless","gun"
"10297",144,0,0,0.747,1,"harmless","phone"
"10298",144,0,1,0.507,0,"harmless","gun"
"10299",144,1,0,0.581,1,"dangerous","phone"
"10300",144,1,0,0.733,0,"dangerous","phone"
"10301",144,1,1,0.507,0,"dangerous","gun"
"10302",144,1,0,0.677,0,"dangerous","phone"
"10303",144,0,0,0.598,0,"harmless","phone"
"10304",144,0,1,0.569,0,"harmless","gun"
"10305",144,0,0,0.619,0,"harmless","phone"
"10306",144,1,1,0.577,0,"dangerous","gun"
"10307",144,1,0,0.774,1,"dangerous","phone"
"10308",144,0,0,0.804,1,"harmless","phone"
"10309",144,1,0,0.77,0,"dangerous","phone"
"10310",144,0,1,0.557,0,"harmless","gun"
"10311",144,0,0,0.689,1,"harmless","phone"
"10312",144,0,0,0.818,1,"harmless","phone"
"10313",144,0,1,0.6,0,"harmless","gun"
"10314",144,0,1,0.629,0,"harmless","gun"
"10315",144,0,1,0.527,0,"harmless","gun"
"10316",144,0,1,0.581,1,"harmless","gun"
"10317",144,1,1,0.468,0,"dangerous","gun"
"10318",144,0,1,0.509,0,"harmless","gun"
"10319",144,1,0,0.741,1,"dangerous","phone"
"10320",144,0,1,0.501,0,"harmless","gun"
"10321",144,1,0,0.731,1,"dangerous","phone"
"10322",144,1,0,0.747,1,"dangerous","phone"
"10323",144,1,1,0.749,0,"dangerous","gun"
"10324",144,0,1,0.507,0,"harmless","gun"
"10325",144,1,1,0.513,0,"dangerous","gun"
"10326",144,0,0,0.612,1,"harmless","phone"
"10327",144,0,0,0.664,1,"harmless","phone"
"10328",144,1,0,0.682,1,"dangerous","phone"
"10329",144,0,1,0.461,0,"harmless","gun"
"10330",144,1,0,0.728,1,"dangerous","phone"
"10331",144,1,1,0.619,0,"dangerous","gun"
"10332",144,1,1,0.655,0,"dangerous","gun"
"10333",144,1,0,0.786,1,"dangerous","phone"
"10334",144,1,1,0.609,0,"dangerous","gun"
"10335",144,0,1,0.567,0,"harmless","gun"
"10336",144,0,1,0.541,0,"harmless","gun"
"10337",144,0,1,0.557,0,"harmless","gun"
"10338",144,0,0,0.82,1,"harmless","phone"
"10339",144,0,0,0.608,0,"harmless","phone"
"10340",144,0,1,0.593,0,"harmless","gun"
"10341",144,0,0,0.789,1,"harmless","phone"
"10342",144,0,1,0.661,0,"harmless","gun"
"10343",144,0,1,0.64,0,"harmless","gun"
"10344",144,0,1,0.659,0,"harmless","gun"
"10345",144,1,1,0.504,0,"dangerous","gun"
"10346",144,1,0,0.656,1,"dangerous","phone"
"10347",144,1,1,0.452,0,"dangerous","gun"
"10348",144,0,1,0.478,0,"harmless","gun"
"10349",144,1,1,0.488,0,"dangerous","gun"
"10350",144,0,0,0.691,1,"harmless","phone"
"10351",144,1,0,0.766,1,"dangerous","phone"
"10352",144,1,0,0.67,1,"dangerous","phone"
"10353",144,0,1,0.642,0,"harmless","gun"
"10354",144,0,0,0.647,1,"harmless","phone"
"10355",144,1,1,0.477,0,"dangerous","gun"
"10356",144,1,0,0.809,1,"dangerous","phone"
"10357",144,1,0,0.649,1,"dangerous","phone"
"10358",145,0,1,0.621,0,"harmless","gun"
"10359",145,1,1,0.482,0,"dangerous","gun"
"10360",145,0,1,0.473,0,"harmless","gun"
"10361",145,0,0,0.602,1,"harmless","phone"
"10362",145,1,1,0.433,0,"dangerous","gun"
"10363",145,1,0,0.596,1,"dangerous","phone"
"10364",145,0,0,0.537,1,"harmless","phone"
"10365",145,1,1,0.438,0,"dangerous","gun"
"10366",145,0,0,0.636,1,"harmless","phone"
"10367",145,0,0,0.621,1,"harmless","phone"
"10368",145,1,1,0.364,0,"dangerous","gun"
"10369",145,1,1,0.418,0,"dangerous","gun"
"10370",145,0,1,0.497,0,"harmless","gun"
"10371",145,1,0,0.537,1,"dangerous","phone"
"10372",145,0,1,0.479,0,"harmless","gun"
"10373",145,0,1,0.403,0,"harmless","gun"
"10374",145,0,1,0.454,0,"harmless","gun"
"10375",145,0,0,0.636,1,"harmless","phone"
"10376",145,1,1,0.366,0,"dangerous","gun"
"10377",145,1,0,0.562,1,"dangerous","phone"
"10378",145,0,1,0.422,0,"harmless","gun"
"10379",145,0,0,0.541,1,"harmless","phone"
"10380",145,1,0,0.543,1,"dangerous","phone"
"10381",145,1,0,0.537,1,"dangerous","phone"
"10382",145,1,1,0.482,0,"dangerous","gun"
"10383",145,0,0,0.56,1,"harmless","phone"
"10384",145,0,0,0.59,1,"harmless","phone"
"10385",145,1,0,0.521,1,"dangerous","phone"
"10386",145,1,0,0.45,1,"dangerous","phone"
"10387",145,0,0,0.458,1,"harmless","phone"
"10388",145,0,0,0.564,1,"harmless","phone"
"10389",145,1,1,0.411,0,"dangerous","gun"
"10390",145,1,1,0.423,0,"dangerous","gun"
"10391",145,0,1,0.479,0,"harmless","gun"
"10392",145,0,0,0.542,1,"harmless","phone"
"10393",145,0,0,0.541,1,"harmless","phone"
"10394",145,1,0,0.545,1,"dangerous","phone"
"10395",145,0,0,0.547,1,"harmless","phone"
"10396",145,1,0,0.561,1,"dangerous","phone"
"10397",145,1,1,0.465,0,"dangerous","gun"
"10398",145,0,1,0.498,0,"harmless","gun"
"10399",145,0,1,0.469,0,"harmless","gun"
"10400",145,1,0,0.586,1,"dangerous","phone"
"10401",145,1,1,0.409,0,"dangerous","gun"
"10402",145,0,1,0.466,0,"harmless","gun"
"10403",145,1,0,0.568,1,"dangerous","phone"
"10404",145,1,1,0.405,0,"dangerous","gun"
"10405",145,1,0,0.605,1,"dangerous","phone"
"10406",145,0,1,0.528,0,"harmless","gun"
"10407",145,1,0,0.551,1,"dangerous","phone"
"10408",145,0,1,0.51,0,"harmless","gun"
"10409",145,1,1,0.47,0,"dangerous","gun"
"10410",145,1,1,0.446,0,"dangerous","gun"
"10411",145,1,1,0.425,0,"dangerous","gun"
"10412",145,1,1,0.515,0,"dangerous","gun"
"10413",145,0,0,0.57,1,"harmless","phone"
"10414",145,1,1,0.398,0,"dangerous","gun"
"10415",145,1,1,0.538,0,"dangerous","gun"
"10416",145,0,1,0.435,0,"harmless","gun"
"10417",145,1,1,0.418,0,"dangerous","gun"
"10418",145,1,0,0.574,1,"dangerous","phone"
"10419",145,0,1,0.466,0,"harmless","gun"
"10420",145,0,1,0.414,0,"harmless","gun"
"10421",145,1,0,0.509,1,"dangerous","phone"
"10422",145,1,1,0.439,0,"dangerous","gun"
"10423",145,1,0,0.531,1,"dangerous","phone"
"10424",145,1,0,0.586,1,"dangerous","phone"
"10425",145,0,1,0.447,0,"harmless","gun"
"10426",145,1,0,0.587,1,"dangerous","phone"
"10427",145,1,0,0.575,1,"dangerous","phone"
"10428",145,1,0,0.533,1,"dangerous","phone"
"10429",145,1,1,0.477,0,"dangerous","gun"
"10430",145,1,1,0.41,0,"dangerous","gun"
"10431",145,0,1,0.46,0,"harmless","gun"
"10432",145,0,0,0.537,1,"harmless","phone"
"10433",145,0,1,0.472,0,"harmless","gun"
"10434",145,1,0,0.584,1,"dangerous","phone"
"10435",145,1,1,0.464,0,"dangerous","gun"
"10436",145,1,0,0.571,1,"dangerous","phone"
"10437",145,0,1,0.403,0,"harmless","gun"
"10438",145,0,0,0.549,1,"harmless","phone"
"10439",145,0,1,0.403,0,"harmless","gun"
"10440",145,0,1,0.385,0,"harmless","gun"
"10441",145,1,0,0.67,1,"dangerous","phone"
"10442",145,0,0,0.603,1,"harmless","phone"
"10443",145,0,1,0.496,0,"harmless","gun"
"10444",145,1,0,0.476,1,"dangerous","phone"
"10445",145,1,1,0.474,0,"dangerous","gun"
"10446",145,1,0,0.468,1,"dangerous","phone"
"10447",145,0,1,0.4,0,"harmless","gun"
"10448",145,0,0,0.513,1,"harmless","phone"
"10449",145,0,1,0.473,0,"harmless","gun"
"10450",145,0,0,0.453,1,"harmless","phone"
"10451",145,0,1,0.434,0,"harmless","gun"
"10452",145,1,0,0.568,1,"dangerous","phone"
"10453",145,1,1,0.495,0,"dangerous","gun"
"10454",145,1,1,0.429,0,"dangerous","gun"
"10455",145,1,1,0.458,0,"dangerous","gun"
"10456",145,1,0,0.44,1,"dangerous","phone"
"10457",145,1,0,0.529,1,"dangerous","phone"
"10458",145,1,1,0.408,0,"dangerous","gun"
"10459",145,1,1,0.358,0,"dangerous","gun"
"10460",145,0,1,0.436,0,"harmless","gun"
"10461",145,1,1,0.396,0,"dangerous","gun"
"10462",145,0,0,0.471,1,"harmless","phone"
"10463",145,0,0,0.576,1,"harmless","phone"
"10464",145,0,0,0.487,1,"harmless","phone"
"10465",145,1,0,0.511,1,"dangerous","phone"
"10466",145,0,0,0.522,1,"harmless","phone"
"10467",145,1,0,0.52,1,"dangerous","phone"
"10468",145,1,0,0.52,1,"dangerous","phone"
"10469",145,1,1,0.508,0,"dangerous","gun"
"10470",145,1,1,0.428,0,"dangerous","gun"
"10471",145,1,0,0.491,1,"dangerous","phone"
"10472",145,0,0,0.524,1,"harmless","phone"
"10473",145,1,0,0.515,1,"dangerous","phone"
"10474",145,1,1,0.364,1,"dangerous","gun"
"10475",145,0,1,0.432,0,"harmless","gun"
"10476",145,0,1,0.495,0,"harmless","gun"
"10477",145,1,1,0.405,0,"dangerous","gun"
"10478",146,0,0,0.758,1,"harmless","phone"
"10479",146,1,1,0.822,0,"dangerous","gun"
"10480",146,0,1,0.405,1,"harmless","gun"
"10481",146,0,0,0.28,1,"harmless","phone"
"10482",146,1,1,0.343,0,"dangerous","gun"
"10483",146,0,0,0.77,1,"harmless","phone"
"10484",146,0,1,0.393,0,"harmless","gun"
"10485",146,0,0,0.727,1,"harmless","phone"
"10486",146,1,0,0.699,1,"dangerous","phone"
"10487",146,1,1,0.513,0,"dangerous","gun"
"10488",146,0,0,0.684,1,"harmless","phone"
"10489",146,0,0,0.528,0,"harmless","phone"
"10490",146,0,0,0.708,1,"harmless","phone"
"10491",146,0,1,0.592,0,"harmless","gun"
"10492",146,0,0,0.719,1,"harmless","phone"
"10493",146,1,0,0.528,0,"dangerous","phone"
"10494",146,0,1,0.618,0,"harmless","gun"
"10495",146,1,0,0.767,1,"dangerous","phone"
"10496",146,0,1,0.475,0,"harmless","gun"
"10497",146,0,1,0.695,0,"harmless","gun"
"10498",146,0,0,0.557,1,"harmless","phone"
"10499",146,0,1,0.488,0,"harmless","gun"
"10500",146,1,1,0.453,0,"dangerous","gun"
"10501",146,0,1,0.626,0,"harmless","gun"
"10502",146,1,1,0.653,0,"dangerous","gun"
"10503",146,1,1,0.454,0,"dangerous","gun"
"10504",146,1,0,0.75,1,"dangerous","phone"
"10505",146,1,1,0.579,0,"dangerous","gun"
"10506",146,1,1,0.576,0,"dangerous","gun"
"10507",146,0,0,0.785,1,"harmless","phone"
"10508",146,0,0,0.69,1,"harmless","phone"
"10509",146,0,1,0.458,0,"harmless","gun"
"10510",146,0,1,0.636,0,"harmless","gun"
"10511",146,0,0,0.678,1,"harmless","phone"
"10512",146,0,1,0.572,0,"harmless","gun"
"10513",146,0,1,0.678,0,"harmless","gun"
"10514",146,1,1,0.482,0,"dangerous","gun"
"10515",146,0,1,0.549,0,"harmless","gun"
"10516",146,1,0,0.654,1,"dangerous","phone"
"10517",146,1,0,0.764,1,"dangerous","phone"
"10518",146,1,0,0.71,1,"dangerous","phone"
"10519",146,1,0,0.69,1,"dangerous","phone"
"10520",146,0,1,0.539,0,"harmless","gun"
"10521",146,1,1,0.558,0,"dangerous","gun"
"10522",146,0,1,0.505,0,"harmless","gun"
"10523",146,1,1,0.509,0,"dangerous","gun"
"10524",146,0,0,0.676,1,"harmless","phone"
"10525",146,0,1,0.463,0,"harmless","gun"
"10526",146,1,0,0.685,1,"dangerous","phone"
"10527",146,0,0,0.693,1,"harmless","phone"
"10528",146,1,0,0.62,1,"dangerous","phone"
"10529",146,1,0,0.636,1,"dangerous","phone"
"10530",146,1,1,0.676,0,"dangerous","gun"
"10531",146,0,0,0.592,1,"harmless","phone"
"10532",146,1,0,0.637,1,"dangerous","phone"
"10533",146,1,0,0.618,1,"dangerous","phone"
"10534",146,0,1,0.748,0,"harmless","gun"
"10535",146,1,0,0.643,1,"dangerous","phone"
"10536",146,1,0,0.651,1,"dangerous","phone"
"10537",146,0,0,0.609,1,"harmless","phone"
"10538",146,1,1,0.487,0,"dangerous","gun"
"10539",146,1,0,0.589,1,"dangerous","phone"
"10540",146,1,1,0.629,0,"dangerous","gun"
"10541",146,0,0,0.662,1,"harmless","phone"
"10542",146,0,0,0.637,1,"harmless","phone"
"10543",146,0,0,0.773,1,"harmless","phone"
"10544",146,0,1,0.506,0,"harmless","gun"
"10545",146,1,1,0.514,0,"dangerous","gun"
"10546",146,0,0,0.732,1,"harmless","phone"
"10547",146,1,0,0.588,1,"dangerous","phone"
"10548",146,0,0,0.632,1,"harmless","phone"
"10549",146,1,1,0.53,0,"dangerous","gun"
"10550",146,1,1,0.462,0,"dangerous","gun"
"10551",146,1,1,0.461,0,"dangerous","gun"
"10552",146,0,1,0.541,0,"harmless","gun"
"10553",146,1,0,0.618,1,"dangerous","phone"
"10554",146,0,0,0.612,1,"harmless","phone"
"10555",146,0,0,0.544,1,"harmless","phone"
"10556",146,0,1,0.4,1,"harmless","gun"
"10557",146,1,1,0.591,0,"dangerous","gun"
"10558",146,0,0,0.779,1,"harmless","phone"
"10559",146,0,0,0.734,1,"harmless","phone"
"10560",146,1,0,0.817,1,"dangerous","phone"
"10561",146,0,1,0.643,0,"harmless","gun"
"10562",146,0,1,0.476,0,"harmless","gun"
"10563",146,0,1,0.476,0,"harmless","gun"
"10564",146,1,0,0.749,1,"dangerous","phone"
"10565",146,1,0,0.705,1,"dangerous","phone"
"10566",146,1,0,0.696,1,"dangerous","phone"
"10567",146,0,0,0.639,1,"harmless","phone"
"10568",146,0,0,0.714,1,"harmless","phone"
"10569",146,1,1,0.512,0,"dangerous","gun"
"10570",146,1,0,0.671,1,"dangerous","phone"
"10571",146,1,0,0.728,1,"dangerous","phone"
"10572",146,1,1,0.653,0,"dangerous","gun"
"10573",146,1,0,0.726,1,"dangerous","phone"
"10574",146,1,0,0.796,1,"dangerous","phone"
"10575",146,1,1,0.548,0,"dangerous","gun"
"10576",146,1,0,0.706,1,"dangerous","phone"
"10577",146,0,1,0.634,0,"harmless","gun"
"10578",146,0,0,0.629,1,"harmless","phone"
"10579",146,0,0,0.719,1,"harmless","phone"
"10580",146,0,0,0.661,1,"harmless","phone"
"10581",146,1,0,0.7,1,"dangerous","phone"
"10582",146,1,0,0.741,1,"dangerous","phone"
"10583",146,1,1,0.604,0,"dangerous","gun"
"10584",146,0,0,0.67,1,"harmless","phone"
"10585",146,0,0,0.646,1,"harmless","phone"
"10586",146,1,0,0.527,1,"dangerous","phone"
"10587",146,0,0,0.601,1,"harmless","phone"
"10588",146,1,0,0.536,1,"dangerous","phone"
"10589",146,1,0,0.616,1,"dangerous","phone"
"10590",146,1,1,0.469,0,"dangerous","gun"
"10673",148,0,0,0.563,0,"harmless","phone"
"10674",148,1,1,0.535,0,"dangerous","gun"
"10675",148,1,0,0.62,1,"dangerous","phone"
"10676",148,1,1,0.526,0,"dangerous","gun"
"10677",148,1,1,0.513,0,"dangerous","gun"
"10678",148,0,0,0.539,1,"harmless","phone"
"10679",148,1,0,0.532,1,"dangerous","phone"
"10680",148,0,1,0.46,0,"harmless","gun"
"10681",148,1,1,0.425,0,"dangerous","gun"
"10682",148,0,1,0.423,0,"harmless","gun"
"10683",148,1,1,0.466,0,"dangerous","gun"
"10684",148,1,1,0.401,0,"dangerous","gun"
"10685",148,0,0,0.658,1,"harmless","phone"
"10686",148,1,0,0.459,0,"dangerous","phone"
"10687",148,0,0,0.663,1,"harmless","phone"
"10688",148,0,1,0.529,0,"harmless","gun"
"10689",148,1,1,0.642,0,"dangerous","gun"
"10690",148,0,0,0.542,1,"harmless","phone"
"10691",148,1,0,0.573,1,"dangerous","phone"
"10692",148,1,0,0.606,1,"dangerous","phone"
"10693",148,1,0,0.588,1,"dangerous","phone"
"10694",148,1,0,0.538,1,"dangerous","phone"
"10695",148,0,1,0.477,0,"harmless","gun"
"10696",148,0,0,0.4,1,"harmless","phone"
"10697",148,1,1,0.453,0,"dangerous","gun"
"10698",148,0,1,0.597,0,"harmless","gun"
"10699",148,0,0,0.479,1,"harmless","phone"
"10700",148,0,1,0.465,0,"harmless","gun"
"10701",148,1,1,0.468,0,"dangerous","gun"
"10702",148,0,0,0.565,1,"harmless","phone"
"10703",148,0,0,0.659,1,"harmless","phone"
"10704",148,1,1,0.452,0,"dangerous","gun"
"10705",148,1,1,0.428,0,"dangerous","gun"
"10706",148,1,0,0.562,1,"dangerous","phone"
"10707",148,1,0,0.53,1,"dangerous","phone"
"10708",148,0,0,0.564,1,"harmless","phone"
"10709",148,0,0,0.455,1,"harmless","phone"
"10710",148,0,0,0.476,1,"harmless","phone"
"10711",148,0,1,0.418,0,"harmless","gun"
"10712",148,0,1,0.548,0,"harmless","gun"
"10713",148,0,0,0.627,1,"harmless","phone"
"10714",148,1,1,0.503,0,"dangerous","gun"
"10715",148,0,1,0.458,0,"harmless","gun"
"10716",148,1,0,0.608,1,"dangerous","phone"
"10717",148,1,0,0.532,0,"dangerous","phone"
"10718",148,1,0,0.478,1,"dangerous","phone"
"10719",148,0,0,0.391,1,"harmless","phone"
"10720",148,1,1,0.48,0,"dangerous","gun"
"10721",148,0,1,0.439,0,"harmless","gun"
"10722",148,1,1,0.463,0,"dangerous","gun"
"10723",148,1,1,0.44,0,"dangerous","gun"
"10724",148,0,1,0.481,0,"harmless","gun"
"10725",148,1,1,0.44,0,"dangerous","gun"
"10726",148,1,0,0.625,1,"dangerous","phone"
"10727",148,0,0,0.548,1,"harmless","phone"
"10728",148,0,0,0.508,1,"harmless","phone"
"10729",148,0,0,0.513,1,"harmless","phone"
"10730",148,1,1,0.437,0,"dangerous","gun"
"10731",148,0,1,0.411,1,"harmless","gun"
"10732",148,1,1,0.531,0,"dangerous","gun"
"10733",148,0,0,0.63,1,"harmless","phone"
"10734",148,0,1,0.585,0,"harmless","gun"
"10735",148,1,1,0.443,0,"dangerous","gun"
"10736",148,1,1,0.392,0,"dangerous","gun"
"10737",148,0,1,0.432,0,"harmless","gun"
"10738",148,0,1,0.402,0,"harmless","gun"
