"","subj_idx","stimulus","stim","rt","response","condition"
"7551",68,"gun","wg",0.441,1,"white"
"7552",68,"gun","wg",0.413,0,"white"
"7553",68,"phone","bp",0.597,1,"black"
"7554",68,"gun","bg",0.437,1,"black"
"7555",68,"gun","wg",0.608,0,"white"
"7556",68,"phone","wp",0.476,1,"white"
"7557",68,"gun","bg",0.402,0,"black"
"7558",68,"gun","wg",0.473,0,"white"
"7559",68,"phone","bp",0.495,0,"black"
"7560",68,"phone","bp",0.609,1,"black"
"7561",68,"phone","bp",0.656,1,"black"
"7562",68,"phone","wp",0.607,1,"white"
"7563",68,"gun","bg",0.4,0,"black"
"7564",68,"gun","wg",0.504,0,"white"
"7565",68,"phone","bp",0.493,1,"black"
"7566",68,"phone","wp",0.551,1,"white"
"7567",68,"phone","wp",0.556,1,"white"
"7568",68,"phone","bp",0.56,1,"black"
"7569",68,"gun","wg",0.436,0,"white"
"7570",68,"phone","wp",0.557,1,"white"
"7571",68,"phone","wp",0.626,1,"white"
"7572",68,"gun","wg",0.434,0,"white"
"7573",68,"gun","wg",0.651,0,"white"
"7574",68,"phone","bp",0.596,1,"black"
"7575",68,"phone","wp",0.681,1,"white"
"7576",68,"phone","wp",0.65,1,"white"
"7577",68,"gun","wg",0.554,0,"white"
"7578",68,"phone","wp",0.636,1,"white"
"7579",68,"gun","bg",0.432,0,"black"
"7580",68,"gun","wg",0.506,0,"white"
"7581",68,"gun","bg",0.43,0,"black"
"7582",68,"gun","bg",0.489,0,"black"
"7583",68,"gun","wg",0.495,0,"white"
"7584",68,"phone","wp",0.697,1,"white"
"7585",68,"gun","wg",0.537,0,"white"
"7586",68,"phone","wp",0.56,1,"white"
"7587",68,"phone","bp",0.647,1,"black"
"7588",68,"phone","wp",0.57,1,"white"
"7589",68,"gun","bg",0.418,0,"black"
"7590",68,"phone","wp",0.557,1,"white"
"7591",68,"phone","wp",0.641,1,"white"
"7592",68,"gun","wg",0.643,0,"white"
"7593",68,"phone","bp",0.645,1,"black"
"7594",68,"gun","wg",0.455,0,"white"
"7595",68,"gun","bg",0.417,0,"black"
"7596",68,"phone","wp",0.525,1,"white"
"7597",68,"gun","wg",0.468,0,"white"
"7598",68,"gun","bg",0.494,0,"black"
"7599",68,"gun","wg",0.518,0,"white"
"7600",68,"phone","bp",0.685,0,"black"
"7601",68,"phone","wp",0.65,1,"white"
"7602",68,"gun","bg",0.458,0,"black"
"7603",68,"gun","wg",0.566,0,"white"
"7605",68,"phone","wp",0.639,1,"white"
"7606",68,"gun","bg",0.529,0,"black"
"7607",68,"gun","wg",0.6,0,"white"
"7608",68,"phone","wp",0.685,1,"white"
"7610",68,"phone","wp",0.604,1,"white"
"7611",68,"gun","wg",0.591,0,"white"
"7612",68,"gun","wg",0.501,0,"white"
"7613",68,"gun","bg",0.526,0,"black"
"7614",68,"phone","wp",0.551,1,"white"
"7615",68,"gun","bg",0.414,0,"black"
"7616",68,"phone","wp",0.619,1,"white"
"7617",68,"gun","wg",0.483,0,"white"
"7618",68,"gun","bg",0.494,0,"black"
"7619",68,"phone","bp",0.648,1,"black"
"7620",68,"phone","bp",0.603,1,"black"
"7621",68,"gun","bg",0.595,0,"black"
"7622",68,"gun","wg",0.569,0,"white"
"7623",68,"gun","bg",0.514,0,"black"
"7625",68,"gun","bg",0.64,0,"black"
"7626",68,"gun","wg",0.517,0,"white"
"7627",68,"phone","wp",0.56,1,"white"
"7628",68,"phone","bp",0.6,1,"black"
"7629",68,"gun","wg",0.448,0,"white"
"7630",68,"phone","bp",0.669,1,"black"
"7631",68,"gun","bg",0.545,0,"black"
"7634",68,"phone","bp",0.522,1,"black"
"7635",68,"gun","bg",0.485,0,"black"
"7636",68,"gun","wg",0.515,0,"white"
"7637",68,"phone","wp",0.544,1,"white"
"7638",68,"gun","wg",0.494,0,"white"
"7639",68,"gun","wg",0.524,0,"white"
"7640",68,"phone","wp",0.521,1,"white"
"7641",68,"gun","wg",0.535,0,"white"
"7642",68,"gun","wg",0.469,0,"white"
"7643",68,"gun","wg",0.518,0,"white"
"7644",68,"gun","bg",0.468,0,"black"
"7645",68,"gun","wg",0.517,0,"white"
"7646",68,"gun","wg",0.466,0,"white"
"7647",68,"gun","bg",0.42,0,"black"
"7648",68,"gun","wg",0.503,0,"white"
"7650",68,"gun","wg",0.505,0,"white"
"7651",69,"phone","wp",0.566,0,"white"
"7652",69,"phone","wp",0.602,1,"white"
"7653",69,"gun","bg",0.485,0,"black"
"7654",69,"phone","wp",0.636,1,"white"
"7655",69,"phone","wp",0.574,1,"white"
"7656",69,"gun","bg",0.483,0,"black"
"7657",69,"gun","wg",0.504,0,"white"
"7658",69,"gun","wg",0.431,0,"white"
"7659",69,"phone","wp",0.647,1,"white"
"7660",69,"phone","wp",0.653,1,"white"
"7661",69,"gun","bg",0.516,0,"black"
"7662",69,"gun","bg",0.466,0,"black"
"7664",69,"gun","wg",0.49,0,"white"
"7665",69,"phone","wp",0.623,1,"white"
"7667",69,"phone","wp",0.684,1,"white"
"7668",69,"gun","bg",0.426,0,"black"
"7669",69,"gun","wg",0.581,0,"white"
"7670",69,"phone","bp",0.679,1,"black"
"7671",69,"phone","wp",0.63,1,"white"
"7672",69,"gun","wg",0.47,0,"white"
"7673",69,"gun","bg",0.513,0,"black"
"7674",69,"gun","wg",0.518,0,"white"
"7675",69,"gun","bg",0.54,0,"black"
"7676",69,"phone","wp",0.69,1,"white"
"7677",69,"gun","bg",0.548,0,"black"
"7678",69,"phone","wp",0.667,1,"white"
"7680",69,"phone","wp",0.67,1,"white"
"7681",69,"gun","wg",0.513,0,"white"
"7682",69,"gun","bg",0.554,0,"black"
"7683",69,"gun","bg",0.498,0,"black"
"7685",69,"gun","wg",0.651,0,"white"
"7686",69,"phone","bp",0.654,1,"black"
"7690",69,"phone","wp",0.625,1,"white"
"7691",69,"gun","bg",0.672,0,"black"
"7692",69,"gun","wg",0.509,0,"white"
"7693",69,"phone","wp",0.628,1,"white"
"7696",69,"phone","bp",0.651,1,"black"
"7697",69,"gun","bg",0.506,0,"black"
"7698",69,"gun","wg",0.579,0,"white"
"7699",69,"gun","bg",0.489,0,"black"
"7700",69,"phone","bp",0.675,1,"black"
"7701",69,"phone","wp",0.599,1,"white"
"7702",69,"phone","wp",0.669,1,"white"
"7703",69,"gun","bg",0.464,0,"black"
"7705",69,"gun","wg",0.489,0,"white"
"7706",69,"gun","bg",0.483,0,"black"
"7707",69,"phone","wp",0.573,1,"white"
"7708",69,"phone","wp",0.581,1,"white"
"7709",69,"gun","bg",0.43,0,"black"
"7710",69,"gun","bg",0.522,0,"black"
"7711",69,"gun","bg",0.438,0,"black"
"7712",69,"phone","bp",0.66,1,"black"
"7714",69,"gun","bg",0.489,0,"black"
"7715",69,"gun","wg",0.55,0,"white"
"7716",69,"gun","bg",0.446,0,"black"
"7717",69,"gun","bg",0.412,0,"black"
"7718",69,"phone","wp",0.619,1,"white"
"7719",69,"phone","wp",0.626,1,"white"
"7720",69,"phone","bp",0.648,1,"black"
"7721",69,"phone","wp",0.636,1,"white"
"7722",69,"phone","wp",0.529,1,"white"
"7723",69,"gun","wg",0.618,0,"white"
"7724",69,"phone","wp",0.67,1,"white"
"7725",69,"gun","wg",0.608,0,"white"
"7726",69,"phone","bp",0.695,1,"black"
"7727",69,"phone","wp",0.584,1,"white"
"7728",69,"phone","wp",0.589,1,"white"
"7729",69,"gun","wg",0.58,0,"white"
"7730",69,"phone","bp",0.635,1,"black"
"7731",69,"gun","bg",0.401,0,"black"
"7732",69,"phone","bp",0.639,1,"black"
"7733",69,"phone","wp",0.59,1,"white"
"7734",69,"gun","bg",0.448,0,"black"
"7736",69,"phone","wp",0.649,1,"white"
"7737",69,"phone","wp",0.683,1,"white"
"7738",69,"phone","bp",0.619,1,"black"
"7739",69,"phone","wp",0.527,1,"white"
"7740",69,"phone","wp",0.551,1,"white"
"7741",69,"phone","bp",0.603,1,"black"
"7742",69,"phone","wp",0.509,1,"white"
"7743",69,"gun","bg",0.532,0,"black"
"7744",69,"gun","bg",0.508,0,"black"
"7745",69,"gun","wg",0.53,0,"white"
"7746",69,"phone","wp",0.615,1,"white"
"7747",69,"gun","wg",0.523,0,"white"
"7748",69,"phone","bp",0.626,1,"black"
"7749",69,"gun","bg",0.454,0,"black"
"7750",69,"gun","bg",0.45,0,"black"
"7751",69,"gun","bg",0.461,0,"black"
"7752",69,"phone","wp",0.665,1,"white"
"7753",69,"gun","bg",0.493,0,"black"
"7754",69,"phone","wp",0.631,1,"white"
"7755",69,"phone","wp",0.556,1,"white"
"7756",69,"phone","wp",0.675,1,"white"
"7757",69,"gun","wg",0.533,0,"white"
"7758",69,"phone","bp",0.623,1,"black"
"7759",69,"phone","wp",0.564,1,"white"
"7760",69,"phone","bp",0.651,1,"black"
"7761",69,"gun","bg",0.51,0,"black"
"7762",69,"gun","bg",0.505,0,"black"
"7763",69,"gun","bg",0.515,0,"black"
"7764",69,"phone","wp",0.586,1,"white"
"7765",69,"gun","wg",0.561,0,"white"
"7766",69,"phone","wp",0.57,1,"white"
"7767",69,"gun","bg",0.465,0,"black"
"7768",69,"gun","wg",0.559,0,"white"
"7769",69,"phone","wp",0.631,1,"white"
"7770",70,"gun","wg",0.425,1,"white"
"7771",70,"phone","wp",0.367,1,"white"
"7772",70,"phone","wp",0.662,1,"white"
"7773",70,"gun","bg",0.464,0,"black"
"7774",70,"gun","bg",0.397,0,"black"
"7775",70,"gun","wg",0.506,0,"white"
"7776",70,"phone","bp",0.677,1,"black"
"7777",70,"phone","bp",0.509,1,"black"
"7778",70,"phone","bp",0.682,1,"black"
"7779",70,"gun","bg",0.374,0,"black"
"7780",70,"phone","bp",0.44,0,"black"
"7781",70,"gun","bg",0.379,0,"black"
"7782",70,"gun","bg",0.366,1,"black"
"7783",70,"phone","bp",0.577,1,"black"
"7784",70,"phone","wp",0.489,1,"white"
"7785",70,"gun","bg",0.502,0,"black"
"7786",70,"phone","wp",0.563,1,"white"
"7787",70,"phone","bp",0.591,1,"black"
"7788",70,"phone","wp",0.461,0,"white"
"7789",70,"phone","bp",0.573,1,"black"
"7790",70,"phone","wp",0.459,1,"white"
"7791",70,"phone","wp",0.464,1,"white"
"7792",70,"gun","bg",0.434,0,"black"
"7793",70,"phone","wp",0.469,1,"white"
"7794",70,"gun","wg",0.475,0,"white"
"7795",70,"gun","bg",0.36,1,"black"
"7796",70,"gun","wg",0.46,0,"white"
"7797",70,"gun","bg",0.431,1,"black"
"7798",70,"phone","wp",0.551,1,"white"
"7799",70,"gun","wg",0.423,0,"white"
"7800",70,"gun","bg",0.393,0,"black"
"7801",70,"phone","wp",0.505,1,"white"
"7802",70,"gun","bg",0.393,0,"black"
"7803",70,"gun","bg",0.412,0,"black"
"7804",70,"phone","wp",0.577,1,"white"
"7805",70,"gun","wg",0.543,0,"white"
"7806",70,"phone","wp",0.59,1,"white"
"7807",70,"gun","bg",0.413,0,"black"
"7808",70,"phone","bp",0.561,1,"black"
"7809",70,"gun","wg",0.592,0,"white"
"7810",70,"phone","wp",0.539,1,"white"
"7811",70,"phone","bp",0.526,0,"black"
"7812",70,"phone","bp",0.574,1,"black"
"7813",70,"gun","bg",0.478,0,"black"
"7814",70,"gun","wg",0.56,0,"white"
"7815",70,"gun","bg",0.462,0,"black"
"7816",70,"gun","wg",0.512,0,"white"
"7817",70,"gun","bg",0.465,0,"black"
"7818",70,"gun","wg",0.438,0,"white"
"7819",70,"phone","wp",0.556,1,"white"
"7820",70,"phone","bp",0.672,1,"black"
"7821",70,"phone","wp",0.622,1,"white"
"7822",70,"phone","wp",0.56,1,"white"
"7823",70,"phone","bp",0.545,1,"black"
"7824",70,"phone","bp",0.499,1,"black"
"7825",70,"phone","wp",0.456,1,"white"
"7826",70,"phone","wp",0.509,1,"white"
"7827",70,"gun","bg",0.481,0,"black"
"7828",70,"gun","bg",0.487,0,"black"
"7829",70,"gun","wg",0.538,0,"white"
"7830",70,"phone","bp",0.637,1,"black"
"7831",70,"gun","wg",0.558,0,"white"
"7832",70,"gun","wg",0.479,0,"white"
"7833",70,"gun","bg",0.453,0,"black"
"7834",70,"gun","bg",0.462,0,"black"
"7835",70,"phone","wp",0.631,1,"white"
"7836",70,"phone","wp",0.57,1,"white"
"7837",70,"gun","bg",0.481,0,"black"
"7838",70,"phone","wp",0.6,1,"white"
"7839",70,"phone","wp",0.57,1,"white"
"7840",70,"gun","wg",0.642,0,"white"
"7841",70,"gun","bg",0.416,0,"black"
"7842",70,"gun","wg",0.581,0,"white"
"7843",70,"phone","wp",0.497,1,"white"
"7844",70,"phone","bp",0.641,1,"black"
"7845",70,"gun","wg",0.51,0,"white"
"7846",70,"gun","bg",0.438,0,"black"
"7847",70,"gun","wg",0.506,0,"white"
"7848",70,"gun","wg",0.48,0,"white"
"7849",70,"phone","bp",0.614,1,"black"
"7850",70,"phone","wp",0.536,1,"white"
"7851",70,"phone","wp",0.48,1,"white"
"7852",70,"gun","wg",0.455,0,"white"
"7853",70,"phone","wp",0.544,1,"white"
"7854",70,"gun","bg",0.582,0,"black"
"7855",70,"gun","wg",0.635,0,"white"
"7856",70,"gun","wg",0.541,0,"white"
"7857",70,"gun","bg",0.437,0,"black"
"7858",70,"gun","bg",0.435,0,"black"
"7859",70,"gun","bg",0.396,0,"black"
"7860",70,"gun","bg",0.41,0,"black"
"7861",70,"phone","bp",0.519,1,"black"
"7862",70,"phone","bp",0.605,1,"black"
"7863",70,"phone","wp",0.61,0,"white"
"7864",70,"gun","wg",0.53,0,"white"
"7865",70,"gun","wg",0.489,1,"white"
"7867",70,"gun","bg",0.475,0,"black"
"7868",70,"gun","wg",0.517,0,"white"
"7869",70,"gun","wg",0.476,0,"white"
"7870",70,"phone","wp",0.549,1,"white"
"7871",70,"gun","wg",0.525,0,"white"
"7872",70,"phone","wp",0.583,1,"white"
"7873",70,"phone","wp",0.606,1,"white"
"7874",70,"gun","bg",0.501,0,"black"
"7875",70,"phone","bp",0.608,1,"black"
"7876",70,"phone","bp",0.567,1,"black"
"7877",70,"gun","wg",0.459,0,"white"
"7878",70,"gun","wg",0.636,0,"white"
"7879",70,"gun","bg",0.496,0,"black"
"7880",70,"gun","wg",0.481,0,"white"
"7881",70,"phone","bp",0.595,1,"black"
"7882",70,"phone","wp",0.502,1,"white"
"7883",70,"phone","wp",0.571,1,"white"
"7884",70,"phone","wp",0.626,1,"white"
"7885",70,"gun","bg",0.376,0,"black"
"7886",70,"gun","bg",0.403,0,"black"
"7887",70,"phone","wp",0.637,1,"white"
"7889",70,"phone","wp",0.525,1,"white"
"7892",71,"gun","bg",0.451,0,"black"
"7893",71,"gun","wg",0.59,0,"white"
"7894",71,"gun","bg",0.418,0,"black"
"7895",71,"gun","bg",0.437,0,"black"
"7896",71,"phone","wp",0.6,1,"white"
"7897",71,"gun","wg",0.417,0,"white"
"7898",71,"phone","wp",0.5,0,"white"
"7899",71,"gun","bg",0.549,0,"black"
"7900",71,"phone","wp",0.521,0,"white"
"7901",71,"gun","bg",0.509,0,"black"
"7902",71,"gun","bg",0.376,0,"black"
"7903",71,"phone","bp",0.559,1,"black"
"7904",71,"gun","bg",0.507,0,"black"
"7905",71,"gun","wg",0.474,0,"white"
"7906",71,"gun","bg",0.491,0,"black"
"7907",71,"gun","bg",0.444,0,"black"
"7908",71,"gun","wg",0.428,0,"white"
"7909",71,"gun","wg",0.464,0,"white"
"7910",71,"gun","bg",0.418,0,"black"
"7911",71,"gun","bg",0.405,0,"black"
"7912",71,"phone","wp",0.585,1,"white"
"7915",71,"gun","bg",0.541,0,"black"
"7916",71,"phone","wp",0.652,1,"white"
"7917",71,"phone","bp",0.661,1,"black"
"7918",71,"gun","wg",0.511,0,"white"
"7919",71,"phone","wp",0.602,1,"white"
"7921",71,"gun","wg",0.57,0,"white"
"7922",71,"gun","bg",0.597,0,"black"
"7923",71,"phone","bp",0.561,1,"black"
"7924",71,"phone","wp",0.668,1,"white"
"7925",71,"phone","wp",0.565,1,"white"
"7926",71,"phone","wp",0.531,1,"white"
"7927",71,"phone","wp",0.689,1,"white"
"7928",71,"phone","wp",0.553,1,"white"
"7929",71,"phone","wp",0.566,1,"white"
"7930",71,"phone","wp",0.563,1,"white"
"7931",71,"gun","wg",0.687,0,"white"
"7932",71,"gun","wg",0.631,0,"white"
"7934",71,"phone","wp",0.598,1,"white"
"7935",71,"gun","bg",0.559,0,"black"
"7936",71,"phone","bp",0.638,1,"black"
"7937",71,"phone","bp",0.647,1,"black"
"7938",71,"gun","wg",0.655,0,"white"
"7939",71,"phone","wp",0.551,1,"white"
"7940",71,"phone","wp",0.581,1,"white"
"7941",71,"gun","wg",0.652,0,"white"
"7942",71,"gun","wg",0.465,0,"white"
"7943",71,"gun","bg",0.4,0,"black"
"7944",71,"phone","bp",0.563,1,"black"
"7945",71,"gun","bg",0.48,0,"black"
"7946",71,"phone","bp",0.656,1,"black"
"7947",71,"phone","wp",0.679,1,"white"
"7949",71,"phone","bp",0.692,1,"black"
"7950",71,"phone","wp",0.523,1,"white"
"7951",71,"phone","wp",0.488,1,"white"
"7952",71,"phone","bp",0.471,1,"black"
"7953",71,"phone","bp",0.502,1,"black"
"7954",71,"phone","bp",0.532,1,"black"
"7955",71,"phone","bp",0.576,1,"black"
"7956",71,"phone","wp",0.587,1,"white"
"7957",71,"phone","bp",0.598,1,"black"
"7959",71,"phone","bp",0.548,1,"black"
"7960",71,"gun","bg",0.466,0,"black"
"7961",71,"gun","wg",0.436,0,"white"
"7962",71,"phone","bp",0.534,1,"black"
"7963",71,"phone","bp",0.468,1,"black"
"7964",71,"phone","wp",0.645,1,"white"
"7965",71,"gun","bg",0.461,0,"black"
"7966",71,"gun","wg",0.495,0,"white"
"7967",71,"phone","bp",0.656,1,"black"
"7968",71,"gun","wg",0.423,0,"white"
"7969",71,"phone","wp",0.523,1,"white"
"7970",71,"gun","bg",0.486,0,"black"
"7972",71,"phone","wp",0.509,1,"white"
"7973",71,"gun","bg",0.347,0,"black"
"7974",71,"gun","bg",0.401,0,"black"
"7975",71,"gun","wg",0.598,0,"white"
"7976",71,"gun","bg",0.37,0,"black"
"7977",71,"gun","bg",0.406,0,"black"
"7978",71,"phone","bp",0.697,1,"black"
"7979",71,"gun","wg",0.546,0,"white"
"7981",71,"gun","wg",0.522,0,"white"
"7982",71,"gun","wg",0.458,1,"white"
"7983",71,"gun","wg",0.512,0,"white"
"7984",71,"gun","bg",0.49,0,"black"
"7985",71,"gun","wg",0.472,0,"white"
"7986",71,"phone","bp",0.682,1,"black"
"7988",71,"gun","wg",0.505,0,"white"
"7990",71,"gun","bg",0.57,0,"black"
"7991",71,"phone","wp",0.68,1,"white"
"7992",71,"gun","wg",0.496,0,"white"
"7993",71,"gun","bg",0.417,0,"black"
"7994",71,"phone","wp",0.548,1,"white"
"7995",71,"gun","wg",0.498,0,"white"
"7996",71,"phone","wp",0.562,1,"white"
"7997",71,"phone","bp",0.686,1,"black"
"7998",71,"phone","wp",0.646,1,"white"
"7999",71,"phone","bp",0.655,1,"black"
"8000",71,"gun","bg",0.568,0,"black"
"8001",71,"phone","wp",0.535,1,"white"
"8002",71,"phone","bp",0.518,1,"black"
"8003",71,"phone","bp",0.678,1,"black"
"8004",71,"phone","wp",0.622,1,"white"
"8005",71,"gun","wg",0.616,0,"white"
"8008",72,"gun","bg",0.437,0,"black"
"8009",72,"phone","bp",0.644,1,"black"
"8010",72,"phone","wp",0.618,0,"white"
"8011",72,"phone","wp",0.556,0,"white"
"8014",72,"gun","wg",0.457,1,"white"
"8015",72,"gun","wg",0.618,0,"white"
"8016",72,"gun","wg",0.527,0,"white"
"8017",72,"gun","wg",0.506,0,"white"
"8018",72,"gun","bg",0.522,0,"black"
"8019",72,"gun","wg",0.578,0,"white"
"8020",72,"gun","bg",0.388,0,"black"
"8021",72,"gun","bg",0.472,0,"black"
"8023",72,"gun","bg",0.409,0,"black"
"8024",72,"gun","wg",0.582,0,"white"
"8025",72,"gun","bg",0.516,0,"black"
"8027",72,"gun","wg",0.578,0,"white"
"8029",72,"gun","bg",0.63,0,"black"
"8031",72,"gun","wg",0.432,0,"white"
"8032",72,"gun","bg",0.566,0,"black"
"8034",72,"gun","wg",0.506,0,"white"
"8035",72,"phone","wp",0.592,1,"white"
"8036",72,"gun","bg",0.503,0,"black"
"8037",72,"gun","bg",0.542,0,"black"
"8038",72,"phone","wp",0.678,1,"white"
"8039",72,"gun","wg",0.472,0,"white"
"8040",72,"phone","wp",0.612,1,"white"
"8041",72,"gun","wg",0.631,0,"white"
"8042",72,"gun","bg",0.46,0,"black"
"8044",72,"gun","bg",0.698,0,"black"
"8045",72,"phone","wp",0.669,1,"white"
"8046",72,"phone","wp",0.671,1,"white"
"8047",72,"phone","wp",0.642,1,"white"
"8048",72,"phone","wp",0.631,1,"white"
"8049",72,"phone","wp",0.526,1,"white"
"8050",72,"gun","bg",0.552,0,"black"
"8051",72,"gun","wg",0.48,0,"white"
"8052",72,"gun","wg",0.479,0,"white"
"8053",72,"gun","bg",0.456,0,"black"
"8055",72,"gun","bg",0.546,1,"black"
"8056",72,"gun","bg",0.544,0,"black"
"8057",72,"gun","bg",0.52,0,"black"
"8059",72,"phone","wp",0.65,1,"white"
"8060",72,"phone","wp",0.622,1,"white"
"8061",72,"gun","bg",0.619,0,"black"
"8062",72,"gun","bg",0.414,0,"black"
"8063",72,"gun","wg",0.494,0,"white"
"8064",72,"phone","wp",0.619,0,"white"
"8065",72,"gun","bg",0.5,0,"black"
"8066",72,"gun","bg",0.558,0,"black"
"8068",72,"phone","bp",0.649,1,"black"
"8069",72,"phone","bp",0.684,1,"black"
"8070",72,"gun","wg",0.56,0,"white"
"8071",72,"phone","wp",0.65,1,"white"
"8072",72,"phone","wp",0.577,1,"white"
"8073",72,"phone","wp",0.619,1,"white"
"8074",72,"phone","wp",0.593,1,"white"
"8075",72,"phone","bp",0.586,1,"black"
"8076",72,"gun","wg",0.516,0,"white"
"8077",72,"gun","bg",0.539,0,"black"
"8078",72,"gun","wg",0.519,0,"white"
"8079",72,"phone","bp",0.661,1,"black"
"8080",72,"gun","wg",0.557,0,"white"
"8081",72,"gun","wg",0.52,0,"white"
"8082",72,"phone","wp",0.549,1,"white"
"8083",72,"gun","wg",0.498,0,"white"
"8084",72,"gun","bg",0.526,0,"black"
"8085",72,"phone","wp",0.666,1,"white"
"8086",72,"gun","wg",0.577,0,"white"
"8088",72,"phone","wp",0.671,1,"white"
"8089",72,"gun","bg",0.552,0,"black"
"8090",72,"gun","wg",0.64,1,"white"
"8091",72,"phone","wp",0.675,1,"white"
"8094",72,"phone","wp",0.589,1,"white"
"8095",72,"phone","wp",0.583,1,"white"
"8096",72,"gun","bg",0.577,0,"black"
"8097",72,"gun","bg",0.445,0,"black"
"8098",72,"gun","bg",0.457,0,"black"
"8099",72,"phone","wp",0.55,1,"white"
"8100",72,"phone","bp",0.61,1,"black"
"8101",72,"phone","bp",0.619,1,"black"
"8102",72,"phone","bp",0.579,1,"black"
"8103",72,"gun","wg",0.635,0,"white"
"8104",72,"gun","wg",0.531,0,"white"
"8106",72,"gun","wg",0.686,0,"white"
"8107",72,"gun","bg",0.689,0,"black"
"8109",72,"gun","wg",0.679,0,"white"
"8111",72,"gun","wg",0.521,0,"white"
"8112",72,"gun","bg",0.53,0,"black"
"8114",72,"gun","bg",0.61,0,"black"
"8115",72,"gun","bg",0.537,0,"black"
"8117",72,"phone","wp",0.584,1,"white"
"8118",72,"gun","bg",0.531,0,"black"
"8119",72,"gun","bg",0.476,0,"black"
"8121",75,"phone","wp",0.465,0,"white"
"8122",75,"phone","bp",0.4,0,"black"
"8123",75,"phone","bp",0.644,1,"black"
"8124",75,"gun","bg",0.337,0,"black"
"8125",75,"gun","bg",0.421,0,"black"
"8126",75,"phone","bp",0.665,1,"black"
"8128",75,"phone","wp",0.386,0,"white"
"8129",75,"phone","wp",0.362,1,"white"
"8131",75,"phone","bp",0.339,0,"black"
"8132",75,"gun","wg",0.426,0,"white"
"8133",75,"gun","bg",0.401,0,"black"
"8134",75,"phone","bp",0.603,1,"black"
"8135",75,"gun","bg",0.425,1,"black"
"8137",75,"phone","wp",0.564,1,"white"
"8138",75,"phone","wp",0.5,0,"white"
"8139",75,"phone","bp",0.607,1,"black"
"8140",75,"gun","bg",0.454,1,"black"
"8141",75,"phone","wp",0.443,1,"white"
"8142",75,"gun","wg",0.398,1,"white"
"8144",75,"gun","bg",0.337,0,"black"
"8145",75,"phone","wp",0.411,0,"white"
"8146",75,"gun","bg",0.355,1,"black"
"8147",75,"phone","wp",0.651,1,"white"
"8148",75,"phone","bp",0.526,1,"black"
"8149",75,"gun","wg",0.547,0,"white"
"8150",75,"gun","wg",0.512,0,"white"
"8151",75,"phone","wp",0.545,1,"white"
"8152",75,"phone","wp",0.512,1,"white"
"8153",75,"gun","bg",0.322,1,"black"
"8154",75,"gun","wg",0.459,0,"white"
"8155",75,"phone","bp",0.527,1,"black"
"8156",75,"phone","bp",0.37,1,"black"
"8157",75,"phone","bp",0.48,1,"black"
"8159",75,"phone","wp",0.316,1,"white"
"8160",75,"gun","bg",0.439,0,"black"
"8161",75,"gun","wg",0.317,1,"white"
"8162",75,"phone","wp",0.486,1,"white"
"8163",75,"gun","bg",0.411,0,"black"
"8164",75,"gun","bg",0.453,0,"black"
"8165",75,"gun","bg",0.447,0,"black"
"8166",75,"phone","bp",0.646,1,"black"
"8167",75,"gun","wg",0.484,0,"white"
"8168",75,"phone","wp",0.439,1,"white"
"8169",75,"gun","bg",0.379,1,"black"
"8170",75,"gun","wg",0.444,0,"white"
"8171",75,"phone","wp",0.562,1,"white"
"8172",75,"gun","bg",0.403,0,"black"
"8173",75,"phone","wp",0.472,1,"white"
"8174",75,"gun","wg",0.539,0,"white"
"8175",75,"phone","bp",0.659,1,"black"
"8176",75,"gun","wg",0.517,0,"white"
"8177",75,"gun","bg",0.351,1,"black"
"8178",75,"gun","wg",0.535,0,"white"
"8179",75,"phone","wp",0.553,1,"white"
"8180",75,"gun","wg",0.416,0,"white"
"8181",75,"gun","wg",0.447,0,"white"
"8182",75,"phone","wp",0.496,0,"white"
"8183",75,"phone","bp",0.678,1,"black"
"8184",75,"phone","wp",0.564,0,"white"
"8185",75,"phone","bp",0.468,1,"black"
"8186",75,"gun","wg",0.423,0,"white"
"8189",75,"phone","bp",0.598,1,"black"
"8190",75,"gun","wg",0.482,0,"white"
"8191",75,"gun","wg",0.37,1,"white"
"8192",75,"gun","wg",0.453,0,"white"
"8193",75,"phone","wp",0.572,1,"white"
"8195",75,"gun","wg",0.391,0,"white"
"8196",75,"phone","wp",0.438,1,"white"
